"","ProbeName","geneSymbol","LocusLinkID","moduleColor","GS.Treatment","p.GS.Treatment","MM.turquoise","p.MM.turquoise","MM.blue","p.MM.blue","MM.brown","p.MM.brown"
"CUST_12114_PI428634872","CUST_12114_PI428634872","S_alt_contig07569","AT1G02380","blue",0.886101849080155,9.90550710230885e-07,0.814246104081159,3.90696656046657e-05,-0.890414150868281,7.37707734684607e-07,-0.689191044288555,0.00155741450964093
"CUST_2887_PI428634872","CUST_2887_PI428634872","S_5sp_contig34071","AT1G04420","blue",0.885847343779684,1.00755979293771e-06,0.736092443646357,0.000496311796655574,-0.926622575562841,3.35099118871359e-08,-0.628693547036857,0.00519509771440935
"CUST_12980_PI428634872","CUST_12980_PI428634872","S_alt_contig09136","AT2G21170","blue",-0.884687606742121,1.08829476828692e-06,-0.802328675513582,6.1719592079613e-05,0.977805802716301,2.76139892914272e-12,0.654666446822659,0.00319615463716543
"CUST_3726_PI428634872","CUST_3726_PI428634872","S_5sp_contig39513_RC","AT1G11170","blue",-0.884579147620237,1.09612247717154e-06,-0.935486689620903,1.23081519465748e-08,0.854472119894195,6.3414402103956e-06,0.819502172293965,3.16071326437322e-05
"CUST_5646_PI428634872","CUST_5646_PI428634872","S_5sp_contig43611","AT2G34860","blue",-0.884161057254045,1.12675281114738e-06,-0.766810017467693,0.000205099806065861,0.964066764479308,1.24852341805057e-10,0.651700633494432,0.00338597318357862
"CUST_12428_PI428634872","CUST_12428_PI428634872","S_alt_contig08145","AT1G33490","blue",-0.884094107423586,1.1317256104325e-06,-0.830456724193836,1.98696245792616e-05,0.900227339699159,3.59577484362912e-07,0.704482785322163,0.00109813371583161
"CUST_13871_PI428634872","CUST_13871_PI428634872","S_alt_contig10600","AT2G37570","blue",-0.882734461995768,1.23689067746548e-06,-0.732956327889713,0.000539574799202191,0.904682541530509,2.53133333234615e-07,0.696457129844073,0.00132257500696832
"CUST_6828_PI428634872","CUST_6828_PI428634872","S_5sp_contig48370","AT1G62040","blue",-0.881486022727446,1.34076472521131e-06,-0.858345965511458,5.17618052546544e-06,0.876781660138623,1.80265509006676e-06,0.746684423409618,0.000371037649619541
"CUST_6705_PI428634872","CUST_6705_PI428634872","S_5sp_contig47764",NA,"blue",0.87866715871259,1.60331247267938e-06,0.881959092867091,1.30055258709858e-06,-0.866530516686732,3.30331061138451e-06,-0.664180174717778,0.00264520998750918
"CUST_10083_PI428634872","CUST_10083_PI428634872","S_alt_contig03847_RC","AT3G58730","blue",-0.878032796569961,1.66814522159098e-06,-0.864306769462613,3.74265608056412e-06,0.824879043924029,2.52665253007883e-05,0.783978745914097,0.000117972136475317
"CUST_10702_PI428634872","CUST_10702_PI428634872","S_alt_contig04837_RC","AT3G55440","blue",-0.877597428111725,1.71393579185052e-06,-0.860631165258885,4.57908237051727e-06,0.870686989383043,2.59995265305688e-06,0.785196377215165,0.000113225208193985
"CUST_12677_PI428634872","CUST_12677_PI428634872","S_alt_contig08598_RC","AT1G45332","blue",0.876982759601413,1.78042526516704e-06,0.914983957612678,1.04816203399557e-07,-0.900337231339433,3.56548359901337e-07,-0.74780896652798,0.000359461543795693
"CUST_14094_PI428634872","CUST_14094_PI428634872","S_alt_contig10950_NB",NA,"blue",-0.876896170275111,1.7899678655052e-06,-0.660898769398154,0.00282562965971688,0.857150841229855,5.51423319284131e-06,0.622036368885631,0.00584455030706149
"CUST_7155_PI428634872","CUST_7155_PI428634872","S_5sp_contig51300","AT2G26500","blue",-0.876672544633668,1.81481657720069e-06,-0.790877293001615,9.3157517859023e-05,0.949584096355233,1.79079409214468e-09,0.659840081497699,0.00288595103981607
"CUST_15640_PI428634872","CUST_15640_PI428634872","S_alt_contig13783","AT4G35090","blue",0.875797766727012,1.91489505187436e-06,0.729915279487103,0.000584499791067332,-0.932432624415846,1.76462911985739e-08,-0.706318104212907,0.00105153672917593
"CUST_4912_PI428634872","CUST_4912_PI428634872","S_5sp_contig41968","AT4G02510","blue",-0.875446777530615,1.95636499983393e-06,-0.841233786077442,1.21790662382778e-05,0.92705167868902,3.20179613100413e-08,0.746255744669918,0.000375532182582981
"CUST_3248_PI428634872","CUST_3248_PI428634872","S_5sp_contig36766","AT2G32840","blue",0.875355634195676,1.96725931841093e-06,0.837641633045807,1.43930766066461e-05,-0.915619095497501,9.89153586122544e-08,-0.658546130556282,0.00296110981906745
"CUST_14041_PI428634872","CUST_14041_PI428634872","S_alt_contig10857_RC","AT3G59400","blue",-0.875258768796365,1.97889479603431e-06,-0.764861754919661,0.000217752939298293,0.960387883893904,2.69154427024709e-10,0.654851263396924,0.00318462115443061
"CUST_1260_PI428634872","CUST_1260_PI428634872","S_5sp_contig23627","AT1G68920","blue",-0.87390433857642,2.14790413934106e-06,-0.899708511946716,3.74181039421934e-07,0.810458617488085,4.53344768960548e-05,0.813214915415549,4.06973720319114e-05
"CUST_6272_PI428634872","CUST_6272_PI428634872","S_5sp_contig45626","AT4G33420","blue",0.872288988163198,2.36558597767579e-06,0.717698835262175,0.000797824068232305,-0.901436264017553,3.27446059043187e-07,-0.609855209477178,0.00720294518863728
"CUST_15179_PI428634872","CUST_15179_PI428634872","S_alt_contig12756_NB",NA,"blue",-0.87017845677101,2.67840559651944e-06,-0.709940821927377,0.000964379343045391,0.838065142913756,1.41153500021725e-05,0.633999444093282,0.00472062423880972
"CUST_12901_PI428634872","CUST_12901_PI428634872","S_alt_contig09003","AT1G71840","blue",0.870072405050039,2.69502061145421e-06,0.849964635221479,7.9741944138436e-06,-0.933541513534162,1.55131915383312e-08,-0.72570180109024,0.000651885814326752
"CUST_13645_PI428634872","CUST_13645_PI428634872","S_alt_contig10226","AT1G75330","blue",0.869998452489191,2.70665907669611e-06,0.870731801324587,2.59313514760024e-06,-0.841165090979533,1.22184951265839e-05,-0.786761805035129,0.000107360997836082
"CUST_1717_PI428634872","CUST_1717_PI428634872","S_5sp_contig28170","AT3G24440","blue",-0.869245315020259,2.82766972935412e-06,-0.684484787947617,0.00172719785054323,0.858256540817199,5.2008438272943e-06,0.623183788699011,0.00572814418972274
"CUST_8071_PI428634872","CUST_8071_PI428634872","S_alt_contig01223_RC","AT2G33040","blue",-0.869160459043089,2.84159114870173e-06,-0.857033259298929,5.54849327090141e-06,0.843982491629679,1.06881924785199e-05,0.813230255872382,4.06727408501631e-05
"CUST_2418_PI428634872","CUST_2418_PI428634872","S_5sp_contig31825_RC","AT5G19830","blue",0.868857852140905,2.89171765487725e-06,0.785358113623258,0.000112607031132236,-0.831544289342797,1.89412656634744e-05,-0.668947472762225,0.00240006522631594
"CUST_16404_PI428634872","CUST_16404_PI428634872","S_alt_contig16103","AT1G56190","blue",-0.868365075997111,2.97497309841956e-06,-0.72677012926097,0.000634214586048132,0.963968735634839,1.27563868940365e-10,0.63704402060611,0.00446472482991131
"CUST_9197_PI428634872","CUST_9197_PI428634872","S_alt_contig02715",NA,"blue",0.868318338820566,2.98297536184692e-06,0.776071149325561,0.000153093645862424,-0.888873274219422,8.20760482104411e-07,-0.714166762477286,0.000870396745569261
"CUST_3746_PI428634872","CUST_3746_PI428634872","S_5sp_contig39577","AT1G65580","blue",-0.868249673642903,2.99476567071925e-06,-0.887837527839651,8.81013500266327e-07,0.837071310785986,1.47744565758999e-05,0.732415389544241,0.000547347300239326
"CUST_11298_PI428634872","CUST_11298_PI428634872","S_alt_contig06078","AT4G24330","blue",0.867570294127575,3.11359659926359e-06,0.784780910732443,0.000114826367940719,-0.804590798220624,5.67225050064556e-05,-0.711453498508111,0.000929812583127329
"CUST_8270_PI428634872","CUST_8270_PI428634872","S_alt_contig01493_RC","AT5G59710","blue",0.867115671869851,3.19535963995409e-06,0.843910915123328,1.0724932415556e-05,-0.877601763052502,1.71347457770477e-06,-0.654864785614732,0.00318377864228185
"CUST_14596_PI428634872","CUST_14596_PI428634872","S_alt_contig11783","AT1G01230","blue",-0.866379575715815,3.3316598675143e-06,-0.689089980045053,0.00156090933528512,0.901378951322578,3.28911269738809e-07,0.514309476665974,0.0289873671397128
"CUST_11653_PI428634872","CUST_11653_PI428634872","S_alt_contig06731","AT1G12470","blue",0.864662492038016,3.6691766254773e-06,0.7144485619381,0.000864411654777123,-0.846348830848989,9.53272394135049e-06,-0.601913577078968,0.00821836163430384
"CUST_15105_PI428634872","CUST_15105_PI428634872","S_alt_contig12630","AT5G19990","blue",-0.864645715563509,3.67261396889803e-06,-0.817575783368055,3.41868427179907e-05,0.918745966056389,7.38656975910137e-08,0.684593359212856,0.00172311540692111
"CUST_13618_PI428634872","CUST_13618_PI428634872","S_alt_contig10182","AT5G02810","blue",-0.864323480211047,3.73917615586615e-06,-0.842365723669517,1.15448761942635e-05,0.88900551778078,8.13329598529215e-07,0.6616743254835,0.00278210122787746
"CUST_14509_PI428634872","CUST_14509_PI428634872","S_alt_contig11644_RC","AT1G55490","blue",0.863490539995572,3.91605511752977e-06,0.655465176395129,0.00314655469154898,-0.852090581676049,7.16411345002366e-06,-0.670849849748268,0.00230761849017468
"CUST_3610_PI428634872","CUST_3610_PI428634872","S_5sp_contig39248","AT5G35630","blue",-0.863458513112942,3.92299725746391e-06,-0.884305149872926,1.11611396600627e-06,0.89273163082544,6.26467184087499e-07,0.76987809256219,0.000186433819791051
"CUST_10346_PI428634872","CUST_10346_PI428634872","S_alt_contig04206","AT5G38660","blue",-0.863046481333891,4.01325674863162e-06,-0.785695277687781,0.000111327536720677,0.889259570216705,7.99216869488629e-07,0.613062527883407,0.00682277337444219
"CUST_11948_PI428634872","CUST_11948_PI428634872","S_alt_contig07261","AT1G08030","blue",-0.862566982260357,4.12053663744012e-06,-0.684293563836893,0.00173440762591242,0.965228906718821,9.63310285186821e-11,0.528568059543847,0.024124582090986
"CUST_14694_PI428634872","CUST_14694_PI428634872","S_alt_contig11932","AT3G25110","blue",-0.862091862467098,4.22925746185076e-06,-0.771422514585709,0.000177594354702351,0.908349345728226,1.87156777573438e-07,0.733194937621579,0.000536175829285315
"CUST_6496_PI428634872","CUST_6496_PI428634872","S_5sp_contig46661","AT4G09650","blue",-0.861340987675716,4.40610282336783e-06,-0.781215364267245,0.000129374093193452,0.961685348589242,2.07051194895541e-10,0.639939801756795,0.00423194431968606
"CUST_9672_PI428634872","CUST_9672_PI428634872","S_alt_contig03307_RC","AT1G60690","blue",0.859489750978517,4.86946887553282e-06,0.755534937629876,0.000287842523232683,-0.942812987532308,4.80318662502128e-09,-0.666550691944643,0.00252085994582716
"CUST_4666_PI428634872","CUST_4666_PI428634872","S_5sp_contig41474","AT5G14760","blue",-0.85922363663919,4.93939856228016e-06,-0.784811049400039,0.000114709575329344,0.93597970848709,1.15937399909821e-08,0.65682080582748,0.00306381837698284
"CUST_15432_PI428634872","CUST_15432_PI428634872","S_alt_contig13221","AT3G54890","blue",-0.858766532836689,5.06153001024328e-06,-0.720339428895228,0.000746930171484189,0.910919227140706,1.50313623655708e-07,0.642470074949211,0.00403674817307893
"CUST_917_PI428634872","CUST_917_PI428634872","S_5sp_contig20214","AT5G05310","blue",0.858763890682869,5.06224342194499e-06,0.803360535799475,5.93956571443173e-05,-0.814723667702458,3.83348433631249e-05,-0.646885852272698,0.00371374219671085
"CUST_2978_PI428634872","CUST_2978_PI428634872","S_5sp_contig34608","AT2G37220","blue",0.858576215574326,5.11313921269494e-06,0.887078712284379,9.27542650087519e-07,-0.881813369296001,1.31282716717972e-06,-0.795317164155527,7.96542047921848e-05
"CUST_3204_PI428634872","CUST_3204_PI428634872","S_5sp_contig36207","AT3G54050","blue",-0.856983301938175,5.56310465180154e-06,-0.772544894084629,0.000171394938674328,0.953101752456184,1.01533116089553e-09,0.644132758153476,0.00391253509152123
"CUST_10139_PI428634872","CUST_10139_PI428634872","S_alt_contig03928","AT1G80300","blue",-0.855148858715264,6.12301800868852e-06,-0.595262348034775,0.00915486332140405,0.843135290617412,1.11300460890148e-05,0.560538097245732,0.0155317433314875
"CUST_10340_PI428634872","CUST_10340_PI428634872","S_alt_contig04198_RC","AT3G24430","blue",-0.854402529959982,6.36427518246422e-06,-0.706993881492868,0.0010347993601064,0.971905984318495,1.78677372074869e-11,0.567065088411017,0.0141222456784966
"CUST_15405_PI428634872","CUST_15405_PI428634872","S_alt_contig13164","AT4G01150","blue",-0.853706847533073,6.59645937432685e-06,-0.791483348820336,9.12071743752136e-05,0.938496071948738,8.47998124123490e-09,0.652760259133222,0.00331712219004598
"CUST_11222_PI428634872","CUST_11222_PI428634872","S_alt_contig05900_RC","AT5G13640","blue",-0.85352539043521,6.65820197266999e-06,-0.811421484599093,4.36659802125122e-05,0.914095303250981,1.13582762075576e-07,0.668641698812576,0.00241520507807403
"CUST_10171_PI428634872","CUST_10171_PI428634872","S_alt_contig03963","AT4G39090","blue",0.853184907802955,6.77539322619037e-06,0.706116888102678,0.00105656367036931,-0.934781218084086,1.33967818888877e-08,-0.663540067191565,0.00267963951540341
"CUST_8485_PI428634872","CUST_8485_PI428634872","S_alt_contig01767","AT3G57930","blue",-0.853140865844312,6.79068054426335e-06,-0.817889876995072,3.37543796915188e-05,0.921474445887383,5.66999400702928e-08,0.714729642937364,0.000858476051961892
"CUST_15487_PI428634872","CUST_15487_PI428634872","S_alt_contig13336","AT1G12900","blue",-0.853068024470088,6.81602930577532e-06,-0.739348420865928,0.000454510566362235,0.968245623418985,4.70522683351108e-11,0.632176909110444,0.0048794437039782
"CUST_5073_PI428634872","CUST_5073_PI428634872","S_5sp_contig42316","AT5G13550","blue",-0.852845204367897,6.89407511912452e-06,-0.725720835416711,0.000651567403110064,0.948172100136613,2.22364499189445e-09,0.611539421045763,0.00700123324543279
"CUST_7567_PI428634872","CUST_7567_PI428634872","S_alt_contig00551","AT5G05580","blue",-0.852773470187928,6.91936354664044e-06,-0.824349576643678,2.58382932203583e-05,0.914688092624162,1.07667438327818e-07,0.716649358987901,0.000818839219821471
"CUST_13617_PI428634872","CUST_13617_PI428634872","S_alt_contig10181","AT3G48930","blue",0.852621209359603,6.97330379350292e-06,0.781540725953062,0.000127984987416981,-0.781715918704952,0.000127242260744181,-0.598529706881656,0.0086846497420745
"CUST_4073_PI428634872","CUST_4073_PI428634872","S_5sp_contig40310","AT3G02830","blue",-0.852289113832128,7.09220516540769e-06,-0.907188348540518,2.06210534102875e-07,0.828526523152504,2.16131617456719e-05,0.776730847378284,0.000149860355859524
"CUST_4935_PI428634872","CUST_4935_PI428634872","S_5sp_contig42008","AT4G38100","blue",0.851826381777151,7.26077564819039e-06,0.727834341777464,0.000617011595512339,-0.956210962648201,5.92322939465588e-10,-0.633238536170905,0.00478641100410037
"CUST_14208_PI428634872","CUST_14208_PI428634872","S_alt_contig11135","AT5G13430","blue",-0.851702657347164,7.30642556198482e-06,-0.83942770927743,1.32526929600257e-05,0.842063118530966,1.17115815495434e-05,0.722223536315769,0.000712298710293813
"CUST_14483_PI428634872","CUST_14483_PI428634872","S_alt_contig11589","AT2G33430","blue",0.851660130759299,7.32217309297697e-06,0.654755357754287,0.00319060187914566,-0.923485282039354,4.63724810429882e-08,-0.612414323418095,0.0068982669611464
"CUST_1839_PI428634872","CUST_1839_PI428634872","S_5sp_contig28889","AT1G53190","blue",-0.851033896648045,7.5574593947067e-06,-0.758290029901657,0.00026540307285107,0.839775075951751,1.30401337746085e-05,0.633895213570552,0.00472959201949375
"CUST_16016_PI428634872","CUST_16016_PI428634872","S_alt_contig14859_NB",NA,"blue",0.850896252484208,7.61003458865641e-06,0.831482757052401,1.89927823604884e-05,-0.86701207307466,3.21424777519249e-06,-0.696086401206173,0.00133379879930615
"CUST_10964_PI428634872","CUST_10964_PI428634872","S_alt_contig05378_RC","AT5G02580","blue",-0.850246037095228,7.86265556152767e-06,-0.811810451048433,4.30069507535118e-05,0.867482259149603,3.12928755471884e-06,0.712439220399618,0.000907847982731267
"CUST_9007_PI428634872","CUST_9007_PI428634872","S_alt_contig02469","AT3G08890","blue",0.850003129332421,7.95885693413158e-06,0.850749884425777,7.66628575416786e-06,-0.879732296482043,1.49932983451033e-06,-0.713851634487396,0.000877130583501631
"CUST_8241_PI428634872","CUST_8241_PI428634872","S_alt_contig01453_RC","AT5G13650","blue",-0.849969372246508,7.97230564142165e-06,-0.880342998557126,1.44237304817624e-06,0.862465274482477,4.1436060046567e-06,0.743493328508918,0.000405606403867191
"CUST_15669_PI428634872","CUST_15669_PI428634872","S_alt_contig13843",NA,"blue",-0.849770255301879,8.0520302202426e-06,-0.839321434438645,1.33183136296213e-05,0.856770415399584,5.62573991893519e-06,0.719103122504046,0.00077040982286519
"CUST_11711_PI428634872","CUST_11711_PI428634872","S_alt_contig06828_RC","AT1G69830","blue",0.849500179561623,8.16125764451833e-06,0.894212601649206,5.63233475526591e-07,-0.866442984684138,3.31972522542355e-06,-0.7738510962269,0.000164411393709305
"CUST_7239_PI428634872","CUST_7239_PI428634872","S_alt_contig00097","AT1G67120","blue",0.849498595999438,8.16190181516446e-06,0.706869467701993,0.00103786402045713,-0.933920220643153,1.48378924773024e-08,-0.559687145592199,0.0157234365924459
"CUST_3005_PI428634872","CUST_3005_PI428634872","S_5sp_contig34758","AT5G53140","blue",0.848626264612917,8.52344760605412e-06,0.901880889019421,3.16269465965248e-07,-0.830623384236462,1.9724889179453e-05,-0.780727322148244,0.000131481671646571
"CUST_7639_PI428634872","CUST_7639_PI428634872","S_alt_contig00642_RC",NA,"blue",0.848067187017374,8.76230888008912e-06,0.877140259718281,1.76318018562165e-06,-0.898056852082254,4.24136511852737e-07,-0.723678725855674,0.000686478653543786
"CUST_5871_PI428634872","CUST_5871_PI428634872","S_5sp_contig44248","AT1G56500","blue",-0.847908148164732,8.83129595803371e-06,-0.622839664426489,0.00576285627646462,0.870265652311153,2.66481083353293e-06,0.549390310548446,0.0181949940658146
"CUST_8860_PI428634872","CUST_8860_PI428634872","S_alt_contig02278_RC","AT5G18610","blue",0.847816503660257,8.87126004873293e-06,0.889613887637956,7.79887374896264e-07,-0.853860126438646,6.54468799934565e-06,-0.77656103357118,0.000150687069460092
"CUST_16929_PI428634872","CUST_16929_PI428634872","S_mar_contig09456","AT1G03250","blue",-0.847471797908878,9.02296946693062e-06,-0.789805542671022,9.66931449563943e-05,0.80349470423682,5.90990253375508e-05,0.631007587525828,0.00498361290400486
"CUST_9532_PI428634872","CUST_9532_PI428634872","S_alt_contig03136","AT3G27540","blue",0.846369486873506,9.52312937437324e-06,0.823792663820085,2.64515807343338e-05,-0.847947821571493,8.81404319968654e-06,-0.65737682068484,0.00303040442257355
"CUST_15414_PI428634872","CUST_15414_PI428634872","S_alt_contig13179","AT1G06130","blue",-0.846332527240164,9.54030269146912e-06,-0.723850550158989,0.000683482224019941,0.979514199431845,1.46273558083222e-12,0.565819424529366,0.0143830720719355
"CUST_8583_PI428634872","CUST_8583_PI428634872","S_alt_contig01901_RC","AT2G30500","blue",0.84621466098788,9.59524667709196e-06,0.659242826958782,0.00292044521708161,-0.921822224216553,5.4783083163826e-08,-0.600919463480355,0.00835320266998284
"CUST_9178_PI428634872","CUST_9178_PI428634872","S_alt_contig02692_RC","AT5G47490","blue",-0.846006027083662,9.69316730964861e-06,-0.763022807483233,0.000230294121983964,0.840659632974182,1.25119874163172e-05,0.649086480053604,0.00356085381125025
"CUST_7331_PI428634872","CUST_7331_PI428634872","S_alt_contig00206_RC","AT1G25290","blue",-0.845345326524651,1.00089315696179e-05,-0.849209854485484,8.2800887643879e-06,0.879896838196057,1.48379653458564e-06,0.721173315885438,0.000731433130159211
"CUST_3319_PI428634872","CUST_3319_PI428634872","S_5sp_contig38320","AT5G11280","blue",0.845145249474726,1.01062741399058e-05,0.641619172810131,0.00410155152073156,-0.895079901131862,5.28823880427309e-07,-0.604169547611534,0.00791886452738266
"CUST_8665_PI428634872","CUST_8665_PI428634872","S_alt_contig02017_RC","AT4G28025","blue",-0.844952492878353,1.02008210046619e-05,-0.761510808815697,0.000241056841240022,0.952792233553947,1.06914347922364e-09,0.633222985191727,0.00478776326200238
"CUST_15656_PI428634872","CUST_15656_PI428634872","S_alt_contig13818_RC","AT2G04350","blue",0.844209790010448,1.05722348775403e-05,0.6718551620731,0.00225996305896764,-0.858538175595274,5.12350867980976e-06,-0.577329698832965,0.0121131221220039
"CUST_5101_PI428634872","CUST_5101_PI428634872","S_5sp_contig42374","AT2G20180","blue",-0.843806691051546,1.07786236100204e-05,-0.723111885874026,0.000696441703664212,0.968761414104281,4.13417444263736e-11,0.602828943400986,0.00809575841661068
"CUST_1205_PI428634872","CUST_1205_PI428634872","S_5sp_contig23074_RC","AT5G19200","blue",-0.843597878129097,1.08868868538512e-05,-0.626468760391535,0.00540525340229801,0.858559995675109,5.11755845310699e-06,0.54308594668796,0.0198532417488985
"CUST_7594_PI428634872","CUST_7594_PI428634872","S_alt_contig00586_RC","AT1G69830","blue",0.841739724062181,1.18920138116069e-05,0.883931261692092,1.14390026088201e-06,-0.857916607626384,5.2955202377961e-06,-0.781230121076724,0.000129310815023933
"CUST_10391_PI428634872","CUST_10391_PI428634872","S_alt_contig04273","AT1G50920","blue",0.840544448113887,1.25797067871851e-05,0.786455726558394,0.000108486884800081,-0.910476360548819,1.56173487750119e-07,-0.602603259549695,0.00812584841397134
"CUST_12467_PI428634872","CUST_12467_PI428634872","S_alt_contig08218_RC","AT1G36160","blue",-0.840543006245872,1.25805564729553e-05,-0.833270057778971,1.7544231449369e-05,0.836825906169136,1.49412017671186e-05,0.773868489622116,0.000164320049189846
"CUST_9647_PI428634872","CUST_9647_PI428634872","S_alt_contig03277","AT3G08690","blue",-0.840532066885915,1.25870045846325e-05,-0.737438732942662,0.000478653151742753,0.957249174294791,4.90478008282201e-10,0.614598547877055,0.00664654636884559
"CUST_6133_PI428634872","CUST_6133_PI428634872","S_5sp_contig45117","AT3G17440","blue",0.840479024635324,1.26183100115227e-05,0.726048845980212,0.000646100753760924,-0.78487215080151,0.000114473105512896,-0.594341393251701,0.00929103222342292
"CUST_8912_PI428634872","CUST_8912_PI428634872","S_alt_contig02341","AT1G75510","blue",0.840441139755625,1.26407103670306e-05,0.844025147487801,1.0666348698421e-05,-0.78867304545505,0.000100552177685146,-0.732319762389286,0.000548731030116667
"CUST_6715_PI428634872","CUST_6715_PI428634872","S_5sp_contig47827",NA,"blue",0.840379805388719,1.26770479610385e-05,0.840512414946506,1.2598595357222e-05,-0.880711630710065,1.40890303350162e-06,-0.699417647793742,0.00123572660821551
"CUST_2507_PI428634872","CUST_2507_PI428634872","S_5sp_contig32209","AT4G36730","blue",0.840319588546078,1.27128104201979e-05,0.783557963134005,0.000119651259902135,-0.812765548781164,4.14245506303329e-05,-0.626984670377029,0.00535591514160768
"CUST_9533_PI428634872","CUST_9533_PI428634872","S_alt_contig03138","AT3G01390","blue",-0.84024829042803,1.27552656079604e-05,-0.797430814068776,7.38342044171255e-05,0.851761322330734,7.28474968043373e-06,0.697644918743539,0.00128714136678174
"CUST_10758_PI428634872","CUST_10758_PI428634872","S_alt_contig04954_RC","AT5G26030","blue",-0.840066761595269,1.28639070116319e-05,-0.802085278848937,6.22788904225697e-05,0.874345694191208,2.09151686914196e-06,0.635419820665185,0.00459979276658
"CUST_5534_PI428634872","CUST_5534_PI428634872","S_5sp_contig43311","AT1G05060","blue",-0.839066953585252,1.34765770065037e-05,-0.685449765281181,0.00169119225901255,0.930377444927003,2.22792003711943e-08,0.616672844891156,0.00641442984731964
"CUST_4628_PI428634872","CUST_4628_PI428634872","S_5sp_contig41407","AT3G15520","blue",-0.838763536033099,1.36673753269164e-05,-0.790944863852145,9.29383315806848e-05,0.946421624452725,2.88440035758862e-09,0.600814640252333,0.00836752408986014
"CUST_6940_PI428634872","CUST_6940_PI428634872","S_5sp_contig49113","AT1G09340","blue",-0.838006098862672,1.41537922581831e-05,-0.779334214416757,0.000137658301710062,0.929851688838274,2.36214416538552e-08,0.668812969231278,0.00240671526841203
"CUST_2813_PI428634872","CUST_2813_PI428634872","S_5sp_contig33661","AT2G17990","blue",-0.837393887969207,1.45576983285688e-05,-0.657669704687963,0.0030129240964711,0.977063849313178,3.58398367938306e-12,0.501319036967066,0.0340498448196349
"CUST_12457_PI428634872","CUST_12457_PI428634872","S_alt_contig08205","AT3G12630","blue",-0.836939592069798,1.48637565139433e-05,-0.716593713038364,0.000819966266661684,0.954327139735419,8.24723140216343e-10,0.563048512723003,0.0149769991743763
"CUST_14311_PI428634872","CUST_14311_PI428634872","S_alt_contig11308","AT4G30950","blue",-0.836819973260728,1.49452528491685e-05,-0.828356274480647,2.17730283385712e-05,0.929762487293755,2.38559953030334e-08,0.649746081620483,0.00351604577594911
"CUST_14707_PI428634872","CUST_14707_PI428634872","S_alt_contig11952","AT1G07360","blue",-0.836789943187151,1.49657722670327e-05,-0.805182645623426,5.54734226201851e-05,0.883137452310141,1.20487708481819e-06,0.623414176610381,0.00570499980717014
"CUST_2586_PI428634872","CUST_2586_PI428634872","S_5sp_contig32550","AT1G72640","blue",-0.836088643836528,1.54518683213801e-05,-0.82736095600274,2.2728012044445e-05,0.890275451375081,7.44873891499083e-07,0.62168266875969,0.00588081792221777
"CUST_9563_PI428634872","CUST_9563_PI428634872","S_alt_contig03176","AT3G15360","blue",-0.836087033448252,1.54529998918785e-05,-0.814757375796981,3.82834250724285e-05,0.864461427076202,3.71055550850065e-06,0.645030280648309,0.00384679437224615
"CUST_1307_PI428634872","CUST_1307_PI428634872","S_5sp_contig24125","AT4G37830","blue",-0.835552779869016,1.58323380083039e-05,-0.814088073944342,3.93154522814001e-05,0.814571425009827,3.85678079069641e-05,0.619883772904244,0.00606811054134023
"CUST_11692_PI428634872","CUST_11692_PI428634872","S_alt_contig06798","AT5G65530","blue",-0.834859106775936,1.63367305586107e-05,-0.721735615968186,0.000721135650760948,0.945887208304596,3.11745617581259e-09,0.631823856147499,0.00491070681479645
"CUST_6746_PI428634872","CUST_6746_PI428634872","S_5sp_contig47981","AT5G53650","blue",-0.834735679169039,1.64279035748548e-05,-0.868783683169239,2.90411904067268e-06,0.865752449570569,3.45169602205301e-06,0.760478476464981,0.000248646247135181
"CUST_7871_PI428634872","CUST_7871_PI428634872","S_alt_contig00958_RC","AT5G27740","blue",0.834678678594628,1.64701551757933e-05,0.858963002578398,5.00872219960856e-06,-0.93157709398813,1.9461670082884e-08,-0.652499823091451,0.00333393712622583
"CUST_5341_PI428634872","CUST_5341_PI428634872","S_5sp_contig42859","AT3G29280","blue",0.833989296014434,1.69885638103012e-05,0.67272061997169,0.00221958993429596,-0.927608413107343,3.01683338723877e-08,-0.550562196339416,0.0178991728533448
"CUST_15109_PI428634872","CUST_15109_PI428634872","S_alt_contig12637","AT4G14746","blue",-0.833759610753939,1.71643541672829e-05,-0.763645986522799,0.000225977699952798,0.753708407691219,0.000303582802176088,0.668632175154656,0.00241567788521761
"CUST_12777_PI428634872","CUST_12777_PI428634872","S_alt_contig08767_RC","AT5G49820","blue",-0.833665077143858,1.7237156212326e-05,-0.817215715361625,3.46884088003185e-05,0.845069989544652,1.01430993176345e-05,0.742427040432082,0.000417743564093944
"CUST_3050_PI428634872","CUST_3050_PI428634872","S_5sp_contig34992","AT1G06570","blue",-0.833255636113665,1.75555302891037e-05,-0.633089596751593,0.00479937503703894,0.927412371728891,3.08087743375418e-08,0.557210996509444,0.0162919220074071
"CUST_9956_PI428634872","CUST_9956_PI428634872","S_alt_contig03682","AT5G64700","blue",-0.833151076935723,1.76376347305986e-05,-0.799344349184975,6.8880723814684e-05,0.897659028130062,4.36995234627011e-07,0.621455524523587,0.00590420493938394
"CUST_14058_PI428634872","CUST_14058_PI428634872","S_alt_contig10887","AT2G18990","blue",0.832958203438328,1.77899488992501e-05,0.73649027677249,0.000491037683564162,-0.877364166511464,1.73891173266562e-06,-0.598619285573441,0.00867203761843457
