"","ProbeName","oil_1_1_Median","oil_1_3_Median","oil_2_4_Median","oil_2_5_Median","oil_2_6_Median","oil_3_7_Median","oil_3_8_Median","oil_3_9_Median","no_4_10_Median","no_4_11_Median","no_5_13_Median","no_5_14_Median","no_5_15_Median","no_6_16_Median","no_6_17_Median","no_6_18_Median","oil_1_19_Median","no_4_20_Median","geneSymbol","LocusLinkID","moduleColor"
"351","CUST_12440_PI428634872",-1.003955392,-0.796005398,-1.018017066,-0.946949356,-0.889047973,-1.033574276,-0.733646181,-0.870644071,-0.984521637,-1.070944598,-0.994654499,-1.064268154,-1.061906131,-1.09312817,-1.192631315,-1.114141615,-0.959693832,-1.037357726,"S_alt_contig08171","AT2G25290","brown"
"352","CUST_12450_PI428634872",-1.487777329,-2.56825321,-1.569015959,-2.458288592,-2.027719575,-1.436791658,-1.660790201,-0.981438704,-1.23100758,-1.715525728,-1.734602908,-1.788414964,-1.569838448,-1.956177351,-1.199443574,-1.567630582,-1.374754807,-0.858022203,"S_alt_contig08193_NB",NA,"brown"
"353","CUST_12454_PI428634872",-0.755690262,-0.740205292,-0.926308205,-1.049166498,-0.891864434,-1.252219753,-1.313365319,-1.783492544,-1.664613667,-1.107401566,-1.434696498,-1.205116953,-1.306762721,-1.915424331,-2.327550223,-2.059485512,-1.068774587,-0.959977161,"S_alt_contig08198_RC","AT1G32440","brown"
"354","CUST_12473_PI428634872",0.016035756,0.337951159,0.160072566,0.202887786,0.08381235,0.033150324,0.028334724,0.094044904,0.21639367,0.375067319,0.048843137,0.046381208,0.157748308,-0.067277369,-0.014840456,-0.142723958,0.235438701,0.10288286,"S_alt_contig08230","AT2G46290","brown"
"355","CUST_1248_PI428634872",-1.563686905,-1.878143916,-1.718392713,-1.732570187,-1.301659187,-0.982203619,-0.959278685,-0.975283111,-0.962647386,-1.483176963,-1.117556074,-1.506341251,-1.451409362,-1.481197903,-0.952957491,-1.460127219,-1.452732842,-1.173059451,"S_5sp_contig23490","AT3G56990","brown"
"356","CUST_12482_PI428634872",-0.686400376,1.136318522,-0.001089223,-1.140486997,0.127319641,-0.529176607,0.097331138,-4.010828219,-2.00602576,-2.004801101,-3.500485569,-2.59875006,-2.550942088,-3.898594345,-5.214215221,-4.448797169,-1.36742952,-1.333155553,"S_alt_contig08252_RC","AT5G49720","brown"
"357","CUST_12504_PI428634872",0.419435231,0.35030747,0.584862137,0.592252931,0.40286362,0.970161957,0.748626127,0.860533574,0.119030674,0.323954118,0.471397891,0.455151703,0.445006794,0.64095303,0.860894603,0.801780766,0.675803295,0.637944587,"S_alt_contig08296","AT5G59420","brown"
"358","CUST_12507_PI428634872",-3.977204149,-3.491140025,-4.073162776,-3.881352445,-3.805081271,-3.644862262,-3.510105248,-3.32403303,-3.380777705,-3.836636757,-4.096124767,-4.120374709,-4.051627316,-3.371441067,-2.953666725,-2.89566227,-4.111586545,-3.93783791,"S_alt_contig08300_RC","AT2G37120","brown"
"359","CUST_12512_PI428634872",-1.105477432,-0.880931059,-0.882532835,-1.043748749,-1.15746259,-1.012161559,-1.471914162,-1.439976351,-1.082008187,-1.237744928,-1.130662297,-0.937504532,-0.832640591,-1.349593085,-1.105817164,-1.160907652,-0.927025987,-0.995710065,"S_alt_contig08309","AT1G76550","brown"
"360","CUST_12519_PI428634872",0.317428511,0.3198487,0.178078436,0.327914384,0.235963319,-0.017003565,-0.073005462,-0.053781692,0.136204111,0.100020206,0.097802281,0.085895857,0.047688241,-0.147216853,-0.110540622,-0.18118543,0.25627501,0.181116205,"S_alt_contig08320_RC",NA,"brown"
"361","CUST_12527_PI428634872",-6.81584574,-7.909585625,-6.493674628,-6.655780743,-6.788603441,-6.79324118,-6.528639921,-6.600860958,-7.03055152,-6.681798529,-6.416243333,-6.987662935,-6.457500626,-7.253498482,-5.806577505,-6.208232881,-7.148704548,-6.461886091,"S_alt_contig08337_RC","AT5G36210","brown"
"362","CUST_12539_PI428634872",-4.381396157,-3.843856626,-4.374141652,-4.073787017,-4.000119923,-4.566527401,-4.286346487,-4.290631587,-4.674680673,-4.222713704,-4.235451493,-4.057117776,-4.14719959,-4.657207745,-4.446548972,-4.843520662,-4.536654144,-4.791880444,"S_alt_contig08353_RC","AT1G69220","brown"
"363","CUST_12540_PI428634872",-0.348370591,-0.300562107,-0.375544317,-0.142838609,-0.720279343,-0.361584633,-0.753546572,-0.392229746,-0.770556644,-0.837651917,-0.668785882,-0.568725561,-0.569079345,-1.041622811,-1.058460369,-0.879306851,-0.113332672,-1.347687177,"S_alt_contig08355","AT5G21990","brown"
"364","CUST_12546_PI428634872",-1.570219277,-1.475867621,-1.790763647,-1.644190382,-1.670918706,-1.914867899,-2.035067297,-2.187816855,-2.590549097,-2.769690738,-2.001049876,-2.179440097,-2.199746749,-2.91009443,-2.75205538,-2.784563278,-1.369219077,-2.395570082,"S_alt_contig08367_NB",NA,"brown"
"365","CUST_12547_PI428634872",-2.946547052,-4.028750202,-2.093301999,-1.963958971,-2.130072918,-1.268382493,-1.775141157,-0.527553857,-2.172186289,-2.173181865,-2.509553062,-2.403913938,-2.34544017,-1.388702331,-1.150223061,-1.331795938,-2.866268424,-2.33577625,"S_alt_contig08369","AT3G01780","brown"
"366","CUST_1255_PI428634872",-1.175105385,-1.386288609,-1.611764155,-1.166970691,-1.344352135,-1.691537607,-2.040058806,-1.806036957,-1.313816244,-1.342626535,-1.119446441,-1.254990358,-1.213010288,-1.700724429,-1.941264852,-1.749307334,-1.3634823,-1.2204758,"S_5sp_contig23554","AT1G24440","brown"
"367","CUST_12557_PI428634872",2.251283733,1.559725747,2.180991442,2.034904944,2.197593534,1.971051349,1.932683889,2.002707396,1.434627283,1.523986499,1.746215494,1.934874538,1.926729856,1.419440976,1.487206019,1.524482946,1.991182065,1.806002772,"S_alt_contig08379_RC","AT4G13430","brown"
"368","CUST_12561_PI428634872",-6.596506642,-6.90218774,-7.098532929,-7.261178488,-6.73506411,-6.369692559,-6.314127847,-5.956677396,-7.023070338,-6.714277018,-6.626019287,-7.087771868,-6.58155811,-7.045984238,-5.716514681,-6.195834041,-6.327781665,-6.704456644,"S_alt_contig08387_RC","AT3G45400","brown"
"369","CUST_12564_PI428634872",-1.431532829,-1.266162622,-1.655973026,-1.416827189,-1.512174697,-1.820768025,-1.742891264,-2.098514515,-1.692154775,-1.966206149,-1.53663077,-1.512962437,-1.528031494,-2.346848931,-2.824109703,-2.420760903,-1.529964485,-2.070583401,"S_alt_contig08397","AT3G13690","brown"
"370","CUST_12586_PI428634872",-5.617848751,-2.783024175,-5.912921235,-6.896557869,-6.463696199,-5.471902638,-6.401759755,-7.11530039,-7.079690741,-5.760922261,-7.293079351,-7.903923372,-7.754758441,-7.852590204,-6.9686725578,-7.926477784,-6.965088365,-7.691248991,"S_alt_contig08444","AT2G38320","brown"
"371","CUST_12591_PI428634872",0.295307294,0.490982658,0.258595373,0.650550852,0.442672241,0.552966718,0.557569597,0.786269618,0.454788483,0.571563585,0.300061466,0.423879354,0.338002083,1.00583356,0.809882617,0.887183394,0.387609242,0.369953769,"S_alt_contig08449_RC","AT5G08570","brown"
"372","CUST_12593_PI428634872",-5.938239999,-2.332318595,-5.547448435,-6.039315663,-6.08431952,-5.104760003,-5.298346285,-7.135665959,-7.093932165,-8.046962084,-6.932100147,-7.00600557,-8.161470103,-7.3857214869,-7.683386715,-6.845118829625,-6.82499961,-7.15855299,"S_alt_contig08451","AT2G38320","brown"
"373","CUST_12605_PI428634872",1.729353862,1.796413038,2.0403489,2.097051305,2.253844591,2.526265709,2.371522429,2.830287261,2.598450149,2.51579955,2.135678775,2.157909263,2.185315902,2.692260096,2.891462147,2.62655575,2.070371992,1.956851939,"S_alt_contig08471","AT5G03340","brown"
"374","CUST_12610_PI428634872",0.12438382,0.108435578,0.430241728,0.552497068,0.380105034,0.992266689,1.066517402,0.977974826,0.668523333,0.390950332,0.523922973,0.715288423,0.826737,0.994479411,1.006309768,1.04027535,-0.051070309,0.146237367,"S_alt_contig08477","AT4G16180","brown"
"375","CUST_12640_PI428634872",-3.69223089,-3.364650747,-3.330116357,-2.916471993,-3.357511248,-2.975336378,-3.490553537,-3.245128804,-2.998046116,-3.184361814,-3.522233576,-3.772479266,-3.821838538,-2.571000717,-2.262390172,-2.589450031,-3.019475205,-3.429734809,"S_alt_contig08533_RC","AT2G23420","brown"
"376","CUST_12671_PI428634872",-2.404290454,-1.604345081,-2.88030691,-3.916332624,-3.100410066,-3.183567239,-2.740460547,-3.3837192,-3.075095374,-3.731978786,-3.719787135,-3.614700132,-3.314014627,-3.609109292,-4.074376645,-3.347151466,-3.826985338,-2.789650124,"S_alt_contig08591","AT4G14760","brown"
"377","CUST_1268_PI428634872",-0.365320149,0.113987284,-0.120356904,-0.344096267,-0.133432079,-0.15837591,-0.031712904,-0.411501905,-0.450218487,-0.525681929,-0.414229566,-0.438367932,-0.411295595,-0.758119378,-0.640784782,-0.725987005,-0.038736907,-0.492776362,"S_5sp_contig23670","AT1G16610","brown"
"378","CUST_12695_PI428634872",-3.706013273,-3.877247933,-3.509469099,-3.561784969,-3.411614526,-4.044327186,-4.011706827,-4.861753133,-4.142974288,-2.772211025,-2.897087298,-3.086013728,-3.028952162,-5.170642065,-4.88705001,-4.986748392,-3.208541692,-2.775100969,"S_alt_contig08627_RC","AT2G26570","brown"
"379","CUST_12709_PI428634872",-0.05332954,0.113461904,-0.030453778,0.072137332,-0.076725081,-0.242393986,-0.268617496,-0.336230008,-0.106030585,-0.061752499,-0.012837128,-0.051738991,-0.111426597,-0.137136697,-0.216180479,-0.158557277,0.029731054,-0.067466155,"S_alt_contig08649","AT1G14850","brown"
"380","CUST_12723_PI428634872",-0.545827488,0.48328057,-0.073844572,-0.157580092,-0.073975377,-0.286543725,-0.156160245,-0.289997552,-0.478846371,-0.342741624,-0.814684617,-0.807581786,-0.692089723,-0.757322819,-1.010105977,-0.433659425,-0.584904412,-0.408485263,"S_alt_contig08673","AT1G32050","brown"
"381","CUST_12729_PI428634872",0.081654186,-0.346670797,-0.110685173,-0.14056913,0.004145699,0.200899957,0.006949164,-0.094133692,-0.268143995,-0.32283144,0.054806566,-0.183255394,-0.128127269,0.010066981,0.393853645,0.111243129,-0.136508954,-0.169767155,"S_alt_contig08682_RC","AT3G16090","brown"
"382","CUST_12730_PI428634872",-3.77921995,-4.865340694,-5.620990493,-4.56462903,-4.913051274,-4.737819484,-4.135584172,-4.161422701,-4.370717509,-4.969463192,-4.515805081,-4.4512655,-4.452429044,-4.302065142,-3.936619699,-4.286072774,-4.590114063,-4.614319471,"S_alt_contig08684_RC","AT3G57330","brown"
"383","CUST_12748_PI428634872",-0.404323002,-0.334084621,-0.20243201,-0.189187268,-0.286266069,-0.244941527,-0.233191114,-0.492167738,-0.47608968,-0.334767312,-0.325767096,-0.373596869,-0.382391954,-0.372983052,-0.299635085,-0.337905305,-0.306451368,0.020223611,"S_alt_contig08719","AT4G03090","brown"
"384","CUST_1275_PI428634872",-6.432500807,-5.021269001,-5.558825407,-5.590103399,-6.414119196,-6.86545192,-6.568241828,-6.670572767,-6.658899404,-5.990541803,-5.743632699,-5.631181827,-5.659267601,-6.600207699,-6.624623407,-6.308166049,-5.649755806,-5.994117718,"S_5sp_contig23721","AT3G07030","brown"
"385","CUST_12754_PI428634872",-1.517462676,-1.228355343,-1.929098799,-1.470101749,-1.660835947,-1.528488378,-1.612966155,-1.890133607,-1.872233391,-2.188969373,-1.76784051,-1.764002626,-1.621761631,-2.28125545,-1.89459743,-2.062878504,-1.442545943,-2.055263729,"S_alt_contig08732","AT1G02100","brown"
"386","CUST_12763_PI428634872",-3.30744189,-3.208776246,-3.148859475,-3.235010065,-3.284027754,-3.56544623,-3.831160744,-3.986364855,-3.56951726,-3.713527387,-3.774791357,-3.580751628,-3.41262534,-4.231459311,-4.412291073,-4.274416788,-4.063143501,-3.207513707,"S_alt_contig08748","AT1G04010","brown"
"387","CUST_12775_PI428634872",-0.341851621,0.148379358,-0.448681287,-0.590510016,-0.689226416,-0.696366058,-0.650147899,-0.959727423,-0.98280247,-1.041387554,-0.763676088,-0.670215197,-0.712269174,-1.33498354,-1.445409077,-1.187886587,-0.446860138,-1.013418078,"S_alt_contig08765","AT3G11320","brown"
"388","CUST_12782_PI428634872",0.565348344,0.172234164,1.031953157,0.847118582,0.652656945,1.115813695,0.801038473,1.223018268,1.156878758,1.060181364,1.0089872,1.23788396,1.171454323,1.252399167,1.178238211,1.160291948,1.031181037,0.667000634,"S_alt_contig08774","AT3G11400","brown"
"389","CUST_12784_PI428634872",-1.934708093,-1.898399069,-2.135708641,-2.145773327,-1.901623671,-2.443561769,-2.30935835,-2.493515927,-2.124423139,-2.1835925,-2.175993728,-2.357973128,-2.354960273,-2.341132938,-2.06574795,-2.246084271,-1.959374955,-1.855057912,"S_alt_contig08777","AT2G30800","brown"
"390","CUST_12785_PI428634872",-1.154371914,-1.433963596,-1.843619146,-1.704622654,-1.94543995,-2.326447153,-2.215636449,-3.309047415,-2.518734073,-2.241083464,-1.304719055,-1.310181888,-1.436583385,-3.143504229,-3.087602282,-3.01305437,-1.543409668,-1.554456518,"S_alt_contig08784","AT5G23890","brown"
"391","CUST_12789_PI428634872",-0.133566047,-0.190555693,0.005216715,-0.091825705,-0.26071524,-0.444784864,-0.249018781,-0.634015258,-0.202441756,-0.212335448,-0.209462875,-0.148992943,-0.174445624,-0.594434302,-0.417321782,-0.504372124,-0.411016162,-0.249700855,"S_alt_contig08792_RC","AT4G36690","brown"
"392","CUST_12791_PI428634872",0.842517908,0.535087813,0.390220014,0.65650256,0.494757039,0.290827282,0.199200761,0.265174598,-0.521398793,-0.315662865,0.287668357,0.097919457,-0.10449428,-1.294519304,-1.053954518,-1.114889417,0.796937442,-0.436479862,"S_alt_contig08794_RC","AT3G18040","brown"
"393","CUST_12792_PI428634872",-2.806914172,-2.916598547,-3.12391107,-3.198340831,-2.97436133,-2.974203326,-2.935927955,-3.014476197,-3.124070898,-3.089870795,-3.055807808,-3.105911731,-3.339320917,-3.304399358,-3.35309993,-3.438354057,-2.987951654,-3.287981809,"S_alt_contig08795_RC","AT2G31300","brown"
"394","CUST_12796_PI428634872",-1.167013089,1.342373923,-0.569921906,-1.064350406,-0.741955201,-1.63649358,-0.747138159,-1.974748039,-0.82620254,-0.846988338,-0.97322159,-0.988985802,-1.000670141,-1.471428851,-1.713978253,-1.440859227,-1.25089135,-0.829595251,"S_alt_contig08803","AT5G19780","brown"
"395","CUST_128_PI428634872",-3.360648655,-3.24622065,-3.869303239,-3.503139819,-3.624974335,-3.478020902,-3.233118874,-2.853349654,-2.945106892,-2.982697387,-3.130595629,-2.915032138,-3.051377499,-3.417324697,-3.287006231,-3.401320008,-3.4650337,-3.09088977,"S_5sp_contig06254_RC","AT5G11490","brown"
"396","CUST_12801_PI428634872",-0.474188624,-0.211940738,-0.467857997,-0.324978654,-0.563641359,-0.286199308,-0.071541423,-0.274289013,-0.446924814,-0.572789926,-0.497398904,-0.671427904,-0.640740555,-0.782800744,-0.748719271,-0.737710078,-0.241717112,-0.309161525,"S_alt_contig08811","AT1G03910","brown"
"397","CUST_12802_PI428634872",-4.130164102,-4.535067705,-4.677031094,-4.691169903,-4.686382983,-4.807672654,-4.914800402,-4.722883545,-4.677329151,-5.18204128,-4.871457817,-5.00552909,-4.767270974,-5.637242284,-5.229219735,-5.279938661,-4.841037095,-5.036968068,"S_alt_contig08813","AT4G04720","brown"
"398","CUST_12804_PI428634872",-2.934610245,-2.375081509,-2.839607402,-3.009107024,-3.111040563,-3.018973968,-2.558532982,-3.135430036,-2.818303709,-3.205455162,-3.066018142,-2.99353994,-2.947870188,-3.431008113,-3.199886215,-3.251362765,-3.296435017,-2.919782491,"S_alt_contig08816","AT4G19180","brown"
"399","CUST_12806_PI428634872",-3.158090073,-3.845758919,-4.266579475,-3.984661684,-4.168848026,-3.471295096,-3.687149313,-3.148624024,-3.278477153,-3.747461716,-3.640539261,-3.687266843,-3.629036314,-3.319346953,-3.46025089,-3.530632779,-3.767503945,-3.819740937,"S_alt_contig08819_RC","AT5G17530","brown"
"400","CUST_12807_PI428634872",-0.927049522,-0.455389671,-0.34650313,-0.754547196,-0.89069758,-0.544154961,-0.589097026,-0.537538326,-0.431425738,-0.037471502,-0.095690867,-0.177734849,-0.077765553,0.027916971,-0.048795751,0.095544258,-0.631990165,-0.170965257,"S_alt_contig08822_RC","AT3G10660","brown"
"401","CUST_1281_PI428634872",-1.142041447,-1.316303233,-0.646764227,-0.622243968,-1.390447531,-0.6541044,-0.887623804,-0.334013711,-0.184558639,0.393418739,-0.029368764,-0.109199917,0.133364991,0.735405738,0.832132055,0.980358003,-0.12723164,-0.06868715,"S_5sp_contig23784","AT3G53850","brown"
"402","CUST_12811_PI428634872",-3.290631922,-2.318158316,-2.938904921,-3.000338879,-3.334138595,-4.092772459,-4.576170757,-4.519766245,-4.366629425,-4.107814132,-3.763398422,-3.787803,-3.694882865,-4.423830596,-4.009663347,-4.158808222,-3.506335835,-3.306219267,"S_alt_contig08828","AT3G33530","brown"
"403","CUST_12813_PI428634872",-6.944832695,-7.152899173,-7.76679364,-7.296611636,-6.904417249,-6.811894726,-6.76727331,-5.324248162,-6.905080834,-8.283150214,-6.562810487,-6.576124653,-6.706997165,-6.380880002,-6.273124777,-6.188069969,-7.040411315,-7.60407939,"S_alt_contig08830_NB",NA,"brown"
"404","CUST_12817_PI428634872",0.769182274,0.79874615,0.748357995,0.735382854,0.728184412,1.44700117,1.2841993,1.507067825,0.964304323,0.883873508,0.660141257,0.665477083,0.640792993,1.32719937,1.274826573,1.069877802,1.020405745,0.699022917,"S_alt_contig08839","AT4G39520","brown"
"405","CUST_12818_PI428634872",-2.767947366,-2.495369054,-2.678230375,-2.557539539,-2.679597703,-2.829975871,-2.715232257,-2.72360066,-2.847537324,-2.760691281,-2.617542365,-2.642662481,-2.670760166,-2.82296507,-2.771956743,-2.604867801,-2.509047486,-2.6558285,"S_alt_contig08842","AT1G12360","brown"
"406","CUST_12823_PI428634872",-2.457600399,-2.393577645,-2.468055025,-2.3811343,-2.393899166,-2.378778567,-2.157371526,-2.377391434,-2.303869162,-2.286614985,-2.209486015,-2.410893999,-2.358443666,-2.10284868,-1.975336935,-1.975116648,-2.603909684,-2.244325788,"S_alt_contig08848","AT1G20110","brown"
"407","CUST_12832_PI428634872",-4.838650752,-7.463251419,-4.553864942,-4.67677912,-4.666325324,-6.279769477,-5.295390774,-6.297802534,-4.641347402,-4.155351943,-4.275238461,-4.307794132,-4.31700135,-3.297626757,-3.084555956,-3.343278207,-4.446579536,-3.478908522,"S_alt_contig08864_NB",NA,"brown"
"408","CUST_12843_PI428634872",-2.400812783,-2.010229318,-2.337924322,-2.237545767,-2.516831738,-2.995193407,-3.069612659,-3.17046947,-2.639713831,-2.667156284,-2.792975394,-2.775048917,-2.856475753,-2.911063471,-2.978280125,-2.948560927,-2.379413578,-2.523440219,"S_alt_contig08885_RC","AT5G15270","brown"
"409","CUST_12845_PI428634872",-0.386429922,-0.456331371,-0.310134234,-0.391394787,-0.567895209,-0.396335732,-0.531070875,-0.397998798,-0.439604231,-0.649131788,-0.379711208,-0.442728121,-0.367825343,-0.188326965,-0.126131233,-0.356154117,-0.449662072,-0.057615963,"S_alt_contig08891","AT2G38800","brown"
"410","CUST_12849_PI428634872",-0.383421583,0.623464569,8.70783e-05,-0.092755964,-0.055954744,-0.222338967,0.318599908,-0.555140378,-0.612380083,-0.429120579,-0.228765131,-0.432916438,-0.562002785,-0.956053855,-1.576032542,-1.014424377,-0.056354363,-0.293900647,"S_alt_contig08896","AT1G09430","brown"
"411","CUST_12857_PI428634872",1.524559346,2.467024121,1.471823382,1.920316059,1.456297736,2.370895799,2.179314368,2.358635848,2.050065217,2.249765184,1.779188437,1.967812834,1.826905539,2.552707568,2.609678101,2.62220013,2.337962461,2.210161027,"S_alt_contig08909","AT5G22060","brown"
"412","CUST_12859_PI428634872",-3.066306523,-2.833010674,-2.613507442,-2.594178494,-2.740695263,-3.064156717,-2.863145849,-3.212227036,-3.012910295,-2.726889782,-2.860337095,-2.869442098,-2.726924768,-3.074582087,-2.882121976,-3.099811198,-2.781463292,-2.81165883,"S_alt_contig08911","AT2G26200","brown"
"413","CUST_12861_PI428634872",1.459220058,1.172147396,1.379271857,1.007408959,1.699657201,1.048155383,1.569040004,0.597009016,0.091238872,0.308133738,0.859152574,0.866677497,0.798236926,-0.153349862,-0.14281459,0.020105623,1.124951123,0.442260119,"S_alt_contig08918","AT5G48830","brown"
"414","CUST_12872_PI428634872",-2.476670027,1.8438979,-1.831469661,-2.45274108,-1.866438368,-3.026195974,-2.597229744,-3.265983236,-2.315451001,-2.724236933,-2.129901072,-2.200517587,-2.08669112,-3.706426253,-4.691799888,-3.968146689,-2.879280542,-2.463088731,"S_alt_contig08938","AT5G19780","brown"
"415","CUST_1289_PI428634872",-1.07677682,-1.17963002,-0.724449838,-0.808617176,-0.856340471,-0.536952057,-0.929157193,-0.697243196,-0.690397872,-0.806059247,-0.611731136,-0.70978286,-0.713861418,-0.522189303,-0.510753694,-0.558694994,-0.717490827,-0.772137438,"S_5sp_contig23880_RC","AT2G43950","brown"
"416","CUST_12892_PI428634872",0.720684806,0.560727992,0.61083095,0.747502292,0.712132586,0.303196222,0.461668515,0.172320066,0.358516487,0.426695713,0.339235165,0.580572402,0.530635199,-0.029422964,-0.371365427,-0.125993169,0.580434649,0.589551779,"S_alt_contig08983","AT4G22310","brown"
"417","CUST_12893_PI428634872",-0.035271158,-0.295936375,-1.258398238,-0.780022367,-0.912002219,0.114652229,0.207610427,0.018179138,-0.33959813,-0.403097102,-0.582141121,-0.521388775,-0.461167762,-0.21416599,-0.292584387,-0.199622761,-0.243072348,-1.04899882,"S_alt_contig08985","AT4G22310","brown"
"418","CUST_12896_PI428634872",-6.714011938375,-6.348590997,-6.803306427,-6.961331879,-6.711803774,-7.571523398,-6.720332824,-6.85528752214286,-6.52631638116667,-7.52488384414286,-7.272758341,-7.346384609,-7.385473442,-7.948217258,-6.85049229885714,-7.724846012,-7.836070487,-7.093057199,"S_alt_contig08990_RC","AT4G17150","brown"
"419","CUST_12897_PI428634872",1.12750593,0.575944134,0.640492141,0.328530132,0.78825565,-0.072439528,0.342050559,-0.312851838,-0.675501609,-0.043834164,-0.873636396,-0.570594688,-0.592170053,-0.714152704,-1.0530967,-0.929564108,0.03582366,0.079797278,"S_alt_contig08991","AT4G22310","brown"
"420","CUST_12900_PI428634872",-4.315546513,-3.808485913,-4.113130835,-3.976131248,-4.523456458,-3.857005023,-3.925432306,-3.464009871,-3.508656739,-3.243693211,-4.003246849,-3.877994418,-3.670851469,-3.240947589,-3.522889922,-3.235922929,-4.112487436,-3.821660929,"S_alt_contig09001","AT2G32170","brown"
"421","CUST_12906_PI428634872",-1.118901796,-0.728833545,-0.889759131,-0.826318504,-0.910795613,-1.131772173,-1.272806063,-1.238458463,-1.167382361,-1.11119355,-0.98029395,-0.935850189,-0.926960953,-1.52888273,-1.584128316,-1.392565706,-0.7834783,-1.028171507,"S_alt_contig09012","AT5G22010","brown"
"422","CUST_1291_PI428634872",-1.977677256,-2.100901171,-1.868642317,-1.888084137,-2.143657374,-1.767215119,-1.835673068,-1.83542574,-1.612104215,-1.725425975,-1.962556128,-1.983621199,-1.978639442,-1.695984631,-1.658037418,-1.570465709,-1.917962638,-1.63875541,"S_5sp_contig23949","AT2G25920","brown"
"423","CUST_12914_PI428634872",-0.685963814,-1.012474968,-0.396836848,-0.181780251,-0.368463136,-0.080541568,-0.159987559,-0.080150691,-0.340361719,0.152225538,-0.011088474,-0.087623146,-0.056337888,0.154237466,0.055306773,0.203451891,-0.13386267,0.123999337,"S_alt_contig09023","AT3G48090","brown"
